NAME,name_simp,state_abbrev,name_classic,state,region,latitude,longitude,median_income,median_value,median_age_male,median_age_female,population,pct_white,pct_black,pct_foreign_born,pct_married_hh,per_capita_for_sale,pct_speak_only_english,vehicles_per_hh,pct_poverty,pct_bachelors,year
"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Buffalo,NY,"Buffalo, NY",New York,Northeast,42.8864,-78.8784,29268,135000,38.8,42.7,1136670,0.7986055759367274,0.1226547722733951,0.0630068533523362,0.4243141653086651,0.004712009642200463,0.8593567174289811,0.9752523985504343,0.14227348306896462,0.1217125462975182,2017
"Rochester, NY Metro Area",Rochester,NY,"Rochester, NY",New York,Northeast,43.1566,-77.6088,28878,138300,38.2,41.5,1080653,0.8108597301816587,0.1149851062274384,0.06948113779353779,0.4479130682753456,0.002872337373791587,0.8380460702926842,1.0060812330320152,0.13524322793718244,0.1281595479770102,2017
"Grand Rapids-Wyoming, MI Metro Area",Grand Rapids,MI,"Grand Rapids, MI",Michigan,Midwest,42.96336,-85.66809,27429,154700,34.8,36.6,1039182,0.8470094747599555,0.06476825041234356,0.0663627737970827,0.5325411406011805,0.0026049334957687874,0.8380736001970781,1.1368617180679879,0.12078923614920196,0.13618115017388677,2017
"Tucson, AZ Metro Area",Tucson,AZ,"Tucson, AZ",Arizona,West,32.22174,-110.92648,25347,166300,36.6,39.9,1007257,0.7689189551425306,0.034620757165251766,0.12830290581251855,0.43419817830527185,0.005411727096460982,0.6740504161301436,0.8715905954382355,0.1782752564638419,0.12072192101916393,2017
"Urban Honolulu, HI Metro Area",Honolulu,HI,"Honolulu, HI",Hawaii,West,21.30694,-157.85833,34244,626400,35.7,39.5,990060,0.21132254610831666,0.023481405167363596,0.19425287356321838,0.5291265720771485,0.0013524432862654788,0.6729228531604146,1.118057094053318,0.08774013696139628,0.15369169545280084,2017
"Tulsa, OK Metro Area",Tulsa,OK,"Tulsa, OK",Oklahoma,South,36.15398,-95.99278,28216,139100,35.5,38.1,977869,0.7144065309361479,0.07948815229851851,0.0639830079489175,0.4832682993887867,0.004819663983621528,0.8345545262197698,1.045248820929298,0.1445745800306585,0.12196112158172516,2017
"Fresno, CA Metro Area",Fresno,CA,"Fresno, CA",California,West,36.7378,-119.7871,22230,220600,31,32.8,971616,0.6353559430886276,0.04910890722260646,0.21033618219543523,0.46936293999151824,0.0019472713499983532,0.5115374798274215,1.0464045271416456,0.250139972993446,0.08066767117873729,2017
"Bridgeport-Stamford-Norwalk, CT Metro Area",Bridgeport,CT,"Bridgeport, CT",Connecticut,Northeast,41.16704,-73.20483,37120,417800,38.4,41.7,947328,0.7349999155519524,0.11327122179435212,0.21743683286042426,0.5365318439460077,0.004566528171868666,0.6658760218213755,1.0403698197691291,0.08594911160653966,0.17515158424537225,2017
"Worcester, MA-CT Metro Area",Worcester,MA,"Worcester, MA",Massachusetts,Northeast,42.26259,-71.80229,32146,250400,38.8,41.4,934923,0.8501416694209042,0.045110666867752745,0.10963469718896636,0.49267055440166163,0.0035414681209040744,0.7768329584361493,1.1179472987469472,0.10714358294747268,0.14200420783315845,2017
"Omaha-Council Bluffs, NE-IA Metro Area",Omaha,NE,"Omaha, NE",Nebraska,Midwest,41.25861,-95.93779,32376,157500,34.4,36.4,914190,0.84670145155821,0.07631892713768472,0.07168750478565725,0.49635834147006064,0.002886708452291099,0.82102079436441,1.1739594450373532,0.10950349489712204,0.15086360603375665,2017
"Albuquerque, NM Metro Area",Albuquerque,NM,"Albuquerque, NM",New Mexico,West,35.08449,-106.65114,27046,181300,36.4,39,905049,0.7425796835309469,0.025902464949411577,0.09264581254716596,0.4336289334943066,0.005309104810899742,0.6615067250502459,0.9870034366052015,0.1770644462344028,0.11841237325271892,2017
"Greenville-Anderson-Mauldin, SC Metro Area",Greenville,SC,"Greenville, SC",South Carolina,South,34.8526,-82.394,25374,148700,37.3,39.8,872463,0.7774312492334918,0.16666494739605003,0.057587542394347956,0.49758413612659486,0.00412395711909846,0.8634016571476384,1.0387166883206302,0.1471581029797252,0.11767948898692553,2017
"Bakersfield, CA Metro Area",Bakersfield,CA,"Bakersfield, CA",California,West,35.37329,-119.01871,23007,190600,30.8,31.9,878744,0.7512950301794379,0.05471218011161385,0.19947447720837924,0.5088360824625556,0.0034310333840117256,0.5133235618109484,1.051027762997513,0.2174956528863924,0.06318449969501926,2017
"Albany-Schenectady-Troy, NY Metro Area",Albany,NY,"Albany, NY",New York,Northeast,42.6526,-73.7562,32971,203300,38.5,41.5,881862,0.8334864185099256,0.07785798685055031,0.07669453950844916,0.45352608602304445,0.0036014705248667025,0.8574039929149913,1.0453875330995492,0.10568320213366718,0.13697381222912428,2017
"Knoxville, TN Metro Area",Knoxville,TN,"Knoxville, TN",Tennessee,South,35.96064,-83.92074,25449,158700,39,41.9,862490,0.8976034504747881,0.057222692437013764,0.04018945147190112,0.5032666062170142,0.005653398879987014,0.8971802571624019,0.9929291344074772,0.15464527124952174,0.11875500005797168,2017
"New Haven-Milford, CT Metro Area",New Haven,CT,"New Haven, CT",Connecticut,Northeast,41.30815,-72.92816,33190,244400,38.4,41.6,862127,0.743716413011076,0.13008756250529213,0.1195044349614384,0.4454768144360755,0.004428581867868655,0.7420252468603814,1.0496117922309576,0.11684125424676411,0.12967347038197388,2017
"McAllen-Edinburg-Mission, TX Metro Area",McAllen,TX,"McAllen, TX",Texas,South,26.2034,-98.23,17858,82400,27.6,30.3,839539,0.8888342292615352,0.005713850101067372,0.27283187558886485,0.5481866309999441,0.0033458838719821237,0.14232691989294124,1.1134382405181422,0.31432845883276417,0.07089843354507652,2017
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Oxnard,CA,"Oxnard, CA",California,West,34.1975,-119.17705,31387,520300,36.2,38.9,847834,0.7985171625577648,0.01746214471229038,0.22502282286390968,0.5577012805225776,0.0016807535437361558,0.5759594448913349,1.2376039637691356,0.10121792709421891,0.13525171200966227,2017
"El Paso, TX Metro Area",El Paso,TX,"El Paso, TX",Texas,South,31.75872,-106.48693,21472,116300,30.1,33.6,838527,0.81080513805757,0.03431970586516594,0.2548695510102835,0.4941421485099777,0.003950975937566709,0.2598389795438907,1.1287818546707562,0.21357571074038165,0.09118370666657126,2017
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Allentown,PA,"Allentown, PA",Pennsylvania,Northeast,40.60843,-75.49018,30147,202800,39.8,42.8,832790,0.8407461665005583,0.056328726329566876,0.08703394613287864,0.5099441319729044,0.004715474489367068,0.7895976176467057,1.0717773820851744,0.10787113197804969,0.12254830149257316,2017
"Baton Rouge, LA Metro Area",Baton Rouge,LA,"Baton Rouge, LA",Louisiana,South,30.45075,-91.15455,28294,168200,33.7,36.2,828741,0.5957446295042721,0.3542783571706963,0.03901822161567969,0.4448680662749177,0.003878171829317,0.8731087275759254,1.1151265013547802,0.16456890632899784,0.11614847099395348,2017
"Columbia, SC Metro Area",Columbia,SC,"Columbia, SC",South Carolina,South,34.0007,-81.0348,27131,145900,34.7,38,808377,0.6017526475889343,0.33296469345367324,0.05097745235205851,0.4432164821446709,0.005351463487951785,0.869215724841256,1.0604089736994722,0.1487672212346467,0.12982927520204063,2017
"Dayton, OH Metro Area",Dayton,OH,"Dayton, OH",Ohio,Midwest,39.75895,-84.19161,27193,125800,37.7,41.1,800893,0.7858827583709684,0.15403680641483944,0.04339905580395883,0.4445315514878592,0.005553800570113611,0.8882759619574649,0.9672680091280078,0.1514908982847896,0.11223971242101005,2017
"North Port-Sarasota-Bradenton, FL Metro Area",North Port,FL,"North Port, FL",Florida,South,27.04422,-82.23593,28150,207600,50.1,53,768381,0.885335530160168,0.06571219225878829,0.12485602845463384,0.5049473217848692,0.007254213729907429,0.8176646741655507,0.81527903900356,0.11733762287198668,0.14688806724788875,2017
"Charleston-North Charleston, SC Metro Area",Charleston,SC,"Charleston, SC",South Carolina,South,32.7765,-79.9311,30238,207500,35.3,38,744195,0.6764409865693803,0.2634349867978151,0.049800119592311155,0.4646482604135185,0.005162625387163311,0.8731367450735358,1.0911127308929935,0.13547121386195823,0.149722854896902,2017
"Greensboro-High Point, NC Metro Area",Greensboro,NC,"Greensboro, NC",North Carolina,South,36.07264,-79.79198,25972,143800,37.6,39.8,751590,0.6396559294296092,0.26670791255870885,0.08660572918745593,0.4552867386562029,0.004365411993240996,0.829888636091486,1.018789200888922,0.16518846711637994,0.12651445601990446,2017
"Little Rock-North Little Rock-Conway, AR Metro Area",Little Rock,AR,"Little Rock, AR",Arkansas,South,34.74648,-92.28959,27456,146000,35.2,37.7,730346,0.7108288400292464,0.23026757180843052,0.04125441913832622,0.46372687968848425,0.007286957140862003,0.8750646953635675,1.0683838687510736,0.1483557108548551,0.12484082886741353,2017
"Stockton-Lodi, CA Metro Area",Stockton,CA,"Stockton, CA",California,West,37.9577,-121.29078,26020,281100,32.9,35,724153,0.5590061768714623,0.06964412216755299,0.23251578050494853,0.5189716185301687,0.0016502037552837592,0.5449608024823483,1.0681030168716041,0.1675005143940576,0.0766095010308595,2017
"Cape Coral-Fort Myers, FL Metro Area",Cape Coral,FL,"Cape Coral, FL",Florida,South,26.56285,-81.94953,26138,190200,46.4,49.2,700165,0.8472674298201138,0.0866424342833475,0.1614176658359101,0.5147451054572969,0.007866717130961988,0.741410953132476,0.8981556795611463,0.1464497654124385,0.12741425235480208,2017
"Colorado Springs, CO Metro Area",Colorado Springs,CO,"Colorado Springs, CO",Colorado,West,38.83388,-104.82136,31059,239100,33,35.9,698595,0.8005324973697207,0.05956956462614247,0.06745109827582504,0.538586180485796,0.00336962045247962,0.8254067091805696,1.0718725584152167,0.10658392917212405,0.14549631760891504,2017
"Akron, OH Metro Area",Akron,OH,"Akron, OH",Ohio,Midwest,41.08144,-81.51901,27570,140800,38.8,41.5,703398,0.8187270933383376,0.12088462008706309,0.048161922553092276,0.45531134632172743,0.004503851304666775,0.8903508397806078,1.051505982911976,0.13466771301595967,0.1336071470206057,2017
"Boise City, ID Metro Area",Boise,ID,"Boise, ID",Idaho,West,43.6135,-116.20345,27218,192600,35.1,36.6,677346,0.8980063364956757,0.009720290663855696,0.0640809866744618,0.5203526224271099,0.0034487544032149003,0.8265923176633507,1.0564519390189655,0.13603830243332063,0.1362376097297393,2017
"Lakeland-Winter Haven, FL Metro Area",Lakeland,FL,"Lakeland, FL",Florida,South,28.03947,-81.9498,24479,121100,39.4,41.5,652256,0.782750944414463,0.15232516067310994,0.09965718981504194,0.5038172318229157,0.008038254918314282,0.7476757592111073,0.9933408059875377,0.16949939900897806,0.08914751263307659,2017
"Winston-Salem, NC Metro Area",Winston-Salem,NC,"Winston-Salem, NC",North Carolina,South,36.09986,-80.24422,26240,145000,39.3,41.7,658195,0.7601577040238835,0.1769794665714568,0.0672277972333427,0.48732141349158214,0.006397800044059891,0.8360227592126953,0.9826000506682839,0.16889979413395725,0.11682100289427905,2017
"Syracuse, NY Metro Area",Syracuse,NY,"Syracuse, NY",New York,Northeast,43.04812,-76.14742,29321,131100,37.8,40.6,659262,0.8435250325363816,0.08366173084448975,0.05983812202129047,0.4507495310586448,0.0050996417205906,0.8625068637355103,0.9881098175391818,0.14475580270059552,0.11818821652089762,2017
"Ogden-Clearfield, UT Metro Area",Ogden,UT,"Ogden, UT",Utah,West,41.223,-111.97383,30141,220600,30.7,32.1,642274,0.9007230558920336,0.011303586942644417,0.053762101532990596,0.6445507436290279,0.003582583134300937,0.8188187595948146,1.2331581203107527,0.08650357946919851,0.12301914759121496,2017
"Madison, WI Metro Area",Madison,WI,"Madison, WI",Wisconsin,Midwest,43.0731,-89.4012,33928,230200,35,37.1,640072,0.8614983939306828,0.043426364533989924,0.07389324950943019,0.4705418429225329,0.0029465435138546913,0.842730192853304,1.0389693701580738,0.11392468347310927,0.18005318151707933,2017
"Wichita, KS Metro Area",Wichita,KS,"Wichita, KS",Kansas,Midwest,37.69224,-97.33754,28952,129300,34.6,37,642339,0.8210212987223258,0.07558625585555291,0.07315763171783124,0.491977431554212,0.005185735258173643,0.8148999204469913,1.1026595028577724,0.13661010774684396,0.12798849205793203,2017
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Deltona,FL,"Deltona, FL",Florida,South,28.90054,-81.26367,24495,156900,45.4,48.9,623675,0.8287120695875255,0.10582434761694794,0.08072313304204914,0.46960107172366217,0.00741091113159899,0.8257570048502826,0.8427590466793412,0.1532336553493406,0.1097109872930613,2017
"Des Moines-West Des Moines, IA Metro Area",Des Moines,IA,"Des Moines, IA",Iowa,Midwest,41.60054,-93.60911,34519,169400,34.8,36.5,623113,0.8695982911606723,0.050608798083172715,0.07825386406638925,0.5036727948770915,0.0036831200761338633,0.8261952486948595,1.1877504647800041,0.10112611998144799,0.16625555878307788,2017
"Springfield, MA Metro Area",Springfield,MA,"Springfield, MA",Massachusetts,Northeast,42.1015,-72.5898,26282,217500,36.6,39.6,630385,0.8234808886632772,0.07252234745433346,0.08602837948237982,0.4231194760067813,0.002536545127184181,0.7438739817730434,1.0212104512584503,0.15445640362635532,0.11384154128032868,2017
"Toledo, OH Metro Area",Toledo,OH,"Toledo, OH",Ohio,Midwest,41.66394,-83.55521,25758,120500,35.8,38.8,605204,0.7816637034784965,0.14238174235464404,0.03515013119543162,0.4224432118976063,0.004785163349878718,0.879738071790669,0.9991570356977056,0.17278471391464698,0.10534299178458834,2017
"Provo-Orem, UT Metro Area",Provo,UT,"Provo, UT",Utah,West,40.23384,-111.65853,23539,255100,24.4,24.8,587190,0.9203426488870723,0.005889064868270917,0.07139597063982697,0.7091179042598034,0.002001055876292171,0.775970299221717,1.2731596529748161,0.11536300005109079,0.13076006062773549,2017
"Augusta-Richmond County, GA-SC Metro Area",Augusta,GA,"Augusta, GA",Georgia,South,33.47097,-81.97484,24961,133500,35.6,38.7,589519,0.586035394957584,0.3556424814128128,0.045659257801699354,0.4702802876723282,0.007395860014689942,0.8739837053597933,1.0280663960527368,0.17580264588588324,0.10362176621957901,2017
"Jackson, MS Metro Area",Jackson,MS,"Jackson, MS",Mississippi,South,32.29876,-90.18481,26547,139600,34.6,37.2,578565,0.4769109780232126,0.49173213035700397,0.0243378012842118,0.4433941650912476,0.004630421819501698,0.8991677685307614,1.087537881306822,0.17810790490264708,0.11798674306257724,2017
"Palm Bay-Melbourne-Titusville, FL Metro Area",Palm Bay,FL,"Palm Bay, FL",Florida,South,28.03446,-80.58866,26236,162400,45.4,48.5,568183,0.8285957165209097,0.10160106866977717,0.08613422084082065,0.483353357714668,0.004857589896213016,0.8541772633112923,0.8856717849865551,0.1321827650598487,0.12875077219839381,2017
"Harrisburg-Carlisle, PA Metro Area",Harrisburg,PA,"Harrisburg, PA",Pennsylvania,Northeast,40.2737,-76.88442,31930,175600,38.8,41.6,565008,0.8103991447908702,0.1074409565882253,0.06364157675643531,0.4857528679006264,0.003937997338090788,0.8473331351060516,1.0305748117390385,0.10162510973295953,0.13259812250446013,2017
"Durham-Chapel Hill, NC Metro Area",Durham,NC,"Durham, NC",North Carolina,South,35.99403,-78.89862,30655,212400,35.6,37.7,550281,0.6190546284534628,0.2684592053877928,0.12157243299332522,0.44049747484056473,0.004123347889532803,0.7839576507275374,0.9810106167287205,0.14829150924709375,0.1595639318820748,2017
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",Scranton,PA,"Scranton, PA",Pennsylvania,Northeast,41.40897,-75.66241,25964,136300,40.8,44.5,557942,0.9070548551641568,0.0358012123123909,0.055330123919690576,0.4505345513547154,0.006317860996304275,0.8542231988271183,0.9708830655019893,0.1447569819085138,0.10792519652580376,2017
"Spokane-Spokane Valley, WA Metro Area",Spokane,WA,"Spokane, WA",Washington,West,47.65966,-117.42908,27042,194400,36.9,39.9,547688,0.8866343611691327,0.01566037598048524,0.051929200566746034,0.4871428178542944,0.004613940783803917,0.8749799155723696,0.9097659580319574,0.14843852704459473,0.12070193248710945,2017
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",New York,NY,"New York, NY",New York,Northeast,40.71427,-74.00597,35423,426100,36.9,40,19990592,0.5824342770839402,0.1708882358261326,0.28821607684254674,0.46464994984285857,0.0031277212800901546,0.5749646633776528,0.7043142367492113,0.13139320736474439,0.15867804215102785,2018
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Los Angeles,CA,"Los Angeles, CA",California,West,34.05223,-118.24368,29620,579500,35.4,37.8,13262234,0.5382020103098769,0.06625723841096455,0.3326934210329874,0.4725104310678251,0.0016344908406834022,0.43214416213738954,1.1521714277021318,0.14699325920504797,0.14856177322764777,2018
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",Chicago,IL,"Chicago, IL",Illinois,Midwest,41.85003,-87.65005,32772,231400,36,38.5,9536428,0.6583669482955253,0.16636606494591055,0.17690019785185815,0.4752143554119002,0.004344813382956386,0.66505939121021,0.9763029745290874,0.12253204239574818,0.15309075892986346,2018
"Dallas-Fort Worth-Arlington, TX Metro Area",Dallas,TX,"Dallas, TX",Texas,South,32.78306,-96.80667,32634,193100,33.9,35.6,7255028,0.6909606689319462,0.15529864254142092,0.18310294598449517,0.5108201517711564,0.002547198990824019,0.6373265547700161,1.1974089678654445,0.12452012590440727,0.144840240451174,2018
"Houston-The Woodlands-Sugar Land, TX Metro Area",Houston,TX,"Houston, TX",Texas,South,29.76328,-95.36327,31766,179100,33.4,34.9,6779104,0.6530222873111254,0.1725405009275562,0.23358588391622256,0.51151257481453,0.0031937849013674966,0.564540535150368,1.1728961788371894,0.1404133938644399,0.13216495867300457,2018
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Washington,DC,"Washington, DC",District of Columbia,South,38.9072,-77.0369,46233,411500,35.9,37.8,6138382,0.5407148007406511,0.2534508279217553,0.22748339871972778,0.49592668953853764,0.002748932862112524,0.6678632903589252,1.0417836043549649,0.07909234062005265,0.17466443111556107,2018
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Miami,FL,"Miami, FL",Florida,South,25.77427,-80.19366,26396,259300,39.3,42.4,6070944,0.7049674646974178,0.2131358813390471,0.40363113216000673,0.440632178845957,0.004334910682753786,0.43838602365628804,1.1234100901990378,0.15166224560793182,0.14090312808024583,2018
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",Philadelphia,PA,"Philadelphia, PA",Pennsylvania,Northeast,39.95234,-75.16379,33643,245000,37,40.2,6069448,0.6698195618448334,0.20978579930168278,0.1076022069881808,0.4613079003427941,0.004098066249187735,0.7917865018367404,0.9813205679579124,0.12328402846519157,0.15075522518687037,2018
"Atlanta-Sandy Springs-Roswell, GA Metro Area",Atlanta,GA,"Atlanta, GA",Georgia,South,33.749,-84.38798,31834,199200,35.1,37.3,5779463,0.5402469052920661,0.3394417439820966,0.13707294258999494,0.48189870518617944,0.004132563873148768,0.7687340502050104,1.1004537489365638,0.12835656184666291,0.15565667606142647,2018
"Boston-Cambridge-Newton, MA-NH Metro Area",Boston,MA,"Boston, MA",Massachusetts,Northeast,42.35843,-71.05977,39019,414700,37.2,40.1,4811732,0.7646683148604286,0.08151763232033704,0.18595507812987092,0.48088546450935155,0.002115870127430206,0.7130006409334518,0.9757860011994857,0.09495936182646914,0.17907875999743958,2018
"Phoenix-Mesa-Scottsdale, AZ Metro Area",Phoenix,AZ,"Phoenix, AZ",Arizona,West,33.44838,-112.07404,30979,234300,35.3,37.6,4673634,0.7785001992025905,0.05380652400252138,0.1436798431370535,0.48020419130148434,0.004478955776169037,0.6884959327153132,1.0427350633544283,0.14428921905309658,0.12971940036382823,2018
"San Francisco-Oakland-Hayward, CA Metro Area",San Francisco,CA,"San Francisco, CA",California,West,37.77493,-122.41942,42757,781200,37.9,39.9,4673221,0.4987895928739514,0.07348849968790262,0.3059615626994743,0.49129545455888635,0.0013953973073389853,0.5545571245186136,0.8603248018524308,0.09396816457000429,0.20676338653789325,2018
"Riverside-San Bernardino-Ontario, CA Metro Area",Riverside,CA,"Riverside, CA",California,West,33.9806,-117.3755,26690,320400,33.2,35.3,4518699,0.6097288179628694,0.07346118871825719,0.21343178645003794,0.530220566323346,0.00357779971624576,0.5485012389628077,1.159641121971976,0.15597498306481578,0.08570630617352472,2018
"Detroit-Warren-Dearborn, MI Metro Area",Detroit,MI,"Detroit, MI",Michigan,Midwest,42.33143,-83.04575,30418,160600,38.4,41.4,4317179,0.6952655889412971,0.2226129609173027,0.0978944815584436,0.45145095886781206,0.004594898659518172,0.8157143820073247,1.0208198284305607,0.14949901312871205,0.12628362178172367,2018
"Seattle-Tacoma-Bellevue, WA Metro Area",Seattle,WA,"Seattle, WA",Washington,West,47.60621,-122.33207,40164,397000,36.2,37.9,3809717,0.6921561365319261,0.05672704822956666,0.18243271088114943,0.49613899744953205,0.0026172547724673512,0.7221541652568945,0.9610179605352928,0.09462802617622254,0.1824127618928125,2018
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Minneapolis,MN,"Minneapolis, MN",Minnesota,Midwest,44.97997,-93.26384,37770,242800,36.1,37.8,3557528,0.7922678331695492,0.08291094265456238,0.10583837990874562,0.5070239853572784,0.002249876880800376,0.8001632032130176,1.1336550693912546,0.08843134895916491,0.18153026483558246,2018
"San Diego-Carlsbad, CA Metro Area",San Diego,CA,"San Diego, CA",California,West,32.71533,-117.15726,32447,526300,34.3,37,3302833,0.7071041739016172,0.050384624351276615,0.2344547847257188,0.5018936888952439,0.0019201697451854212,0.5834279238459831,1.1493860480080074,0.12207398920865814,0.15790232203686955,2018
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Tampa,FL,"Tampa, FL",Florida,South,27.94752,-82.45843,28041,175600,40.6,43.4,3030047,0.7801251927775378,0.1205921888340346,0.13559327627591256,0.4440577259504447,0.006221025614454165,0.7504335741326784,0.9552192794114452,0.14003809181837773,0.13712922604830882,2018
"Denver-Aurora-Lakewood, CO Metro Area",Denver,CO,"Denver, CO",Colorado,West,39.73915,-104.9847,37774,350500,35.7,37.2,2850221,0.8136390125537634,0.056611048757271805,0.12268908270621821,0.48297209943438374,0.0018370505304676375,0.7498043134199067,1.103481812165685,0.09332223711775332,0.18699076317239963,2018
"St. Louis, MO-IL Metro Area",St. Louis,MO,"St. Louis, MO",Missouri,Midwest,38.62727,-90.19789,31786,167700,37.7,40.6,2805551,0.7594123222140677,0.1828606929619173,0.04722316578811078,0.47073810007127126,0.0053697116894328425,0.8796813887895818,1.0522345816681764,0.11679131835421991,0.1387192747520897,2018
"Baltimore-Columbia-Towson, MD Metro Area",Baltimore,MD,"Baltimore, MD",Maryland,South,39.29038,-76.61219,38144,292500,36.8,39.9,2793250,0.6051305826546138,0.2914762373579164,0.1034923476237358,0.4636625094127408,0.004912557057191444,0.8219643784122438,1.0721135698669666,0.10147355231361317,0.15223127181598498,2018
"Charlotte-Concord-Gastonia, NC-SC Metro Area",Charlotte,NC,"Charlotte, NC",North Carolina,South,35.22709,-80.84313,30846,187700,36.2,38.4,2473125,0.6751106393732625,0.2241969168562042,0.09894687894869851,0.4961045613754481,0.0034761688147586555,0.8072875410664645,1.1005573249268086,0.1251267121556735,0.1562019711902957,2018
"Orlando-Kissimmee-Sanford, FL Metro Area",Orlando,FL,"Orlando, FL",Florida,South,28.53834,-81.37924,26960,201600,35.8,38.3,2450261,0.7022386594734193,0.16509098418495008,0.1794645550004673,0.4804697959112088,0.005665927017570781,0.6360555059236547,1.1478079893366384,0.14475641574509818,0.141459624097188,2018
"San Antonio-New Braunfels, TX Metro Area",San Antonio,TX,"San Antonio, TX",Texas,South,29.4241,-98.4936,27842,161400,33.3,35.8,2426204,0.8088272874004,0.06767650205835948,0.11840018399112358,0.48540680037130035,0.0031184517048030587,0.590916097739514,1.1702805408243764,0.1465952574474364,0.1139949484874314,2018
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Portland,OR,"Portland, OR",Oregon,West,45.5051,-122.675,33675,342900,37.2,38.7,2417931,0.8124640446729042,0.028087236567131156,0.12634148782574856,0.49664499136264884,0.002527367406265936,0.7701079972918996,0.9726392050395892,0.11265540662657454,0.170145880920506,2018
"Pittsburgh, PA Metro Area",Pittsburgh,PA,"Pittsburgh, PA",Pennsylvania,Northeast,40.44062,-79.99589,30823,148000,41.1,44.9,2339941,0.8672859700308683,0.08130846034152144,0.03790993020764199,0.465143932469702,0.005117223041093771,0.8996085798744499,0.9152203316511891,0.1118058104883841,0.15047858044284024,2018
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",Sacramento,CA,"Sacramento, CA",California,West,38.58157,-121.4944,31952,365900,35.9,38.5,2291738,0.6542671980828524,0.07094571892598543,0.1846855966956083,0.49139462905737563,0.002718897186327582,0.6728661827835468,1.0075826364581655,0.14111342570573077,0.1430626013968438,2018
"Cincinnati, OH-KY-IN Metro Area",Cincinnati,OH,"Cincinnati, OH",Ohio,Midwest,39.162,-84.45689,31512,163100,36.4,39.1,2168825,0.8169557248740678,0.1223109287286895,0.047046211658386454,0.4772511954846577,0.0031726856708125368,0.87718188419997,1.069229886702473,0.12452364759720125,0.13748273834910607,2018
"San Juan-Carolina-Caguas, PR Metro Area",San Juan,PR,"San Juan, PR",NA,South,18.4655,-66.1057,14373,125300,38.8,42.5,2142392,0.68452505423844,0.12983851694741205,0.038059328078148165,0.37720319991661455,0.00851198100067588,0.053027177099242345,0.7584883781530123,0.4014876829263739,0.1331198958920683,2018
"Las Vegas-Henderson-Paradise, NV Metro Area",Las Vegas,NV,"Las Vegas, NV",Nevada,West,36.17497,-115.13722,30094,238300,36.5,37.8,2141574,0.6066276486360033,0.11478800172209785,0.22194750216429598,0.4304867218609448,0.004450464938405117,0.615457602679151,1.071926183078674,0.1396958498749051,0.10739717609571278,2018
"Kansas City, MO-KS Metro Area",Kansas City,MO,"Kansas City, MO",Missouri,Midwest,39.11417,-94.62746,33231,173500,36.1,38.5,2106632,0.7839219189682868,0.12427277284309741,0.06704255892818489,0.485684797795639,0.0032934086257115623,0.8403038594305983,1.11701053010793,0.10779908403556007,0.1551172677525073,2018
"Cleveland-Elyria, OH Metro Area",Cleveland,OH,"Cleveland, OH",Ohio,Midwest,41.4993,-81.6944,29857,146800,39.5,43,2061766,0.7350581976810171,0.19913268528048284,0.05800706772737546,0.42237533719049325,0.004541737520164752,0.8486098810437266,0.9674232873405306,0.14476570086033042,0.1299318157346663,2018
"Austin-Round Rock, TX Metro Area",Austin,TX,"Austin, TX",Texas,South,30.26715,-97.74306,36256,261400,33.9,35,2058351,0.766950340345257,0.07321103154904096,0.14969409979153214,0.4791036355728979,0.0028853193648702286,0.6707276844425465,1.1667265840748955,0.11391011542734937,0.18819822275209622,2018
"Columbus, OH Metro Area",Columbus,OH,"Columbus, OH",Ohio,Midwest,39.9612,-82.9988,31889,173500,34.9,36.8,2054062,0.7592429050340253,0.15294085572879496,0.0794825083176652,0.4642042544082081,0.0029595017092960193,0.8402521442877576,1.117336445859126,0.1329409725704482,0.15392622033804237,2018
"Indianapolis-Carmel-Anderson, IN Metro Area",Indianapolis,IN,"Indianapolis, IN",Indiana,Midwest,39.76838,-86.15804,31396,155000,35.4,37.5,2007497,0.7705934305256745,0.1507155427878597,0.06834231881791106,0.4675624075534154,0.004008474234332604,0.8441880610531423,1.1176604742387615,0.12912796382759226,0.1453536418734374,2018
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",San Jose,CA,"San Jose, CA",California,West,37.33939,-121.89496,43829,898300,35.9,38.1,1981616,0.4613966580810813,0.024473964683369532,0.38186409475902494,0.5703520011021561,8.392140555990666e-4,0.4483921203704451,1.202467605030118,0.0783749222856497,0.18512517056785976,2018
